id,first_name,last_name,position,team_id
386,Chasson,Randle,G,24
256,George,King,F,7
310,Jordan,McRae,G,9
50966,Cameron,Reynolds,G,11
17895702,Olivier,Sarr,C,15
46390764,Paul,Armstrong,,9
46392449,Don,Grate,,51
46395053,George,Dempsey,,10
46405436,Thomas,Barr,,26
46409561,Monte,Towe,,8
105,Pat,Connaughton,G,17
666626,Jaxson,Hayes,C,19
3547282,Nick,Richards,C,4
46397118,Guy,Sparrow,,20
39398582,Orlando,Robinson,C,16
46403272,Clyde,Lee,,10
28,Mo,Bamba,C,14
46408547,Wardell,Jackson,,21
915,Yinka,Dare,,3
952,Bryant,Reeves,,15
987,Stefano,Rusconi,,24
1186,Sam,Jacobson,,14
1305,Daniel,Santiago,,24
1467,Chris,Owens,,15
1812,Darrell,Arthur,,15
1903,Luke,Harangody,,2
2304,Toby,Knight,,20
2325,Greg,Kelser,,9
2836,Leonard,Taylor,,10
4196804,Ron,Ellis,F,24
4196921,Dwayne,Collins,F,24
17895877,Kerwin,Roach,G,13
38017678,Michael,Foster Jr.,F,23
481,Lou,Williams,G,1
327,Jaylen,Morris,G,27
46392441,Bob,Wood,,51
46398149,Johnny,Green,,20
46398159,Gary,Alcorn,,9
46406971,Larue,Martin,,25
46405419,Fred,Taylor,,24
48,Bismack,Biyombo,C,24
46409558,Robin,Jones,,25
46394007,Sherwin,Raiken,,20
18,OG,Anunoby,F,28
22,Deandre,Ayton,C,24
3547254,Tyrese,Maxey,G,23
202,Josh,Hart,G,20
46410092,Randy,Denton,,1
46403274,Henry,Akin,,20
46403298,John,Block,,14
38017685,Chet,Holmgren,C-F,21
938,Eric,Williams,,2
1166,Mark,Baker,,28
1838,Rodrigue,Beaubois,,7
1857,Earl,Clark,,24
1951,Daniel,Orton,,22
2316,Don,Williams,,29
2352,John,Lambert,,6
2406,Austin,Carr,,6
2758,Chris,Washburn,,10
2784,Norris,Coleman,,13
2957,Charles,Oakley,,20
3075,Craig,Neal,,8
2202,Kobi,Simmons,,4
46390794,Jack,Nichols,,42
46391412,Jack,Phelan,,51
46392447,Murray,Mitchell,,47
46395568,Larry,Costello,,10
46407508,Sam,Sibert,,26
46397637,Arlen,Bockhorn,,26
175,Shai,Gilgeous-Alexander,G,21
46403313,Al,Tucker,,21
569,Mike,Brown,,29
587,Gerald,Glass,,18
600,Dave,Feitl,,11
606,Haywoode,Workman,,30
878,Howard,Eisley,,18
1049,Malik,Rose,,4
1156,Brad,Miller,,4
1214,Todd,MacCulloch,,23
1518,Brandon,Hunter,,2
1741,Taurean,Green,,25
1765,Chris,Richard,,18
1792,Mike,Harris,,11
1816,Alexis,Ajinca,,4
1975,Derrick,Byars,,27
1998,Festus,Ezeli,,10
2031,Erik,Murphy,,5
2047,Jamaal,Franklin,,15
2062,Carrick,Felix,,6
2306,Jim,Brewer,,25
2439,Tom,Boswell,,8
2874,Mike,Woodson,,11
3039,Willie,Anderson,,27
3082,Tony,Dawson,,26
342,Nene,,C-F,1
17553968,Joshua,Obiesie,G,26
666720,Jalen,Lecque,G,21
270,TJ,Leaf,F,25
17895769,Keifer,Sykes,G,12
72,Sterling,Brown,G,14
46389644,Leo,Mogus,,41
46390780,Bill,Miller,,38
46390800,Leo,Katkaveck,,42
46391432,Ernie,Vandeweghe,,20
46407005,E.C.,Coleman,,11
666679,Cameron,Johnson,F,3
3547297,Trent,Forrest,G,1
439,Daniel,Theis,F,12
1122,Derek,Grimm,,26
1199,Mike,Bibby,G,15
1429,Mike,Dunleavy,,10
1439,Caron,Butler,F,16
1740,Coby,Karl,,14
1875,Derrick,Caracter,,14
1933,Norris,Cole,,16
2090,Cleanthony,Early,,20
2266,Rudy,Tomjanovich,,11
2318,James,Hardy,,29
2524,Sam,Worthen,,5
2617,Richard,Anderson,,13
2937,Charles,Barkley,,23
169,Marc,Gasol,C,14
666647,Daulton,Hommes,F,19
46390250,Francis,Crossin,,10
46407010,Tommy,Patterson,,30
187,JaMychal,Green,F,10
46403820,George,Lehmann,,1
17896038,Day'Ron,Sharpe,C,3
515,Darrell,Griffith,,29
815,Corie,Blount,,5
1183,John,Coker,,11
1275,Hanno,Mottola,F,1
1472,Luke,Walton,,14
1624,Orien,Greene,,2
1657,Randy,Holcomb,,5
1828,Jawad,Williams,,6
1863,Tyler,Hansbrough,,12
1997,Marquis,Teague,,5
2186,Ben,Bentil,,7
2363,Johnny,High,,24
2536,Art,Collins,,1
2749,Myron,Jackson,,7
2974,Xavier,McDaniel,,21
2995,Mychal,Thompson,,14
3031,Cedric,Ball,,13
17895991,Jahlil,Tripp,F,27
17896008,Shakur,Juiston,F,22
17896015,JJ,Culver,G,18
46389690,Bob,Duffy,,2
46389664,Hank,Lefkowitz,,39
46391393,Dolph,Schayes,,23
46405385,Johnny,Baum,,5
17896064,Joe,Wieskamp,G-F,28
716,Jaren,Jackson,,10
1113,Troy,Hudson,,29
1114,Jerald,Honeycutt,,17
1202,Bonzi,Wells,,25
1219,Devean,George,,14
1420,Nate,Huffman,,28
1847,Jon,Brockman,,26
1924,JaJuan,Johnson,,2
1957,Darius,Morris,,14
2025,Fab,Melo,,2
2474,Len,Elmore,,26
2514,Keith,Herron,,9
239,Jonas,Jerebko,F,10
17896105,Matt,Coleman III,G,26
4196809,George,Banks,F,16
666453,Marques,Bolden,C,29
459,Noah,Vonleh,F,2
3547255,Tyrell,Terry,G,15
46394519,John,O'Boyle,,1
46404336,Bob,Quick,,9
46409568,Butch,Feher,,24
387,Julius,Randle,F,20
46397134,George,Brown,,14
17896025,Jaden,Springer,G,23
17896033,Miles,McBride,G,20
17896035,Isaiah,Jackson,F,12
1,Alex,Abrines,G,21
671,Larry,Johnson,,4
781,Marcus,Webb,,2
837,Isaiah,Rider,,18
1075,Steve,Hamer,,2
1147,Shea,Seals,,14
1164,Peter,Aluma,,26
1187,Tyronn,Lue,,14
1260,Tim,Young,,10
1312,Eddie,House,,16
1882,Nikola,Pekovic,,18
2218,Kyle,Collinsworth,,7
2263,Major,Jones,,11
2378,Ernie,Grunfeld,,26
2463,John,Mengelt,,5
2469,Ron,Carter,,12
2532,Lee,Johnson,,11
2790,Ron,Moore,,9
2808,Wayne,Englestad,,8
2985,Sean,Higgins,,27
4197232,Arnoldas,Kulboka,F,4
46390234,Red,Rocha,,38
46389607,Jerry,Rullo,,10
62,Miles,Bridges,F,4
46395041,Ernie,Beck,,10
46392462,Kevin,O'Shea,,14
46396098,Ron,Feiereisel,,14
46406990,Frank,Russell,,5
489,Thaddeus,Young,F,28
46398675,Fred,LaCour,,1
46401763,Jerry,Grote,,14
17896073,Jalen,Suggs,G,22
38017730,Dominick,Barlow,F,27
241,Amir,Johnson,C-F,23
522,Tony,Campbell,,18
536,Blue,Edwards,,29
692,Larry,Stewart,,30
1310,Chris,Porter,,10
1855,Sam,Young,,15
2044,Nate,Wolters,,17
2054,Brandon,Davies,,23
2622,Audie,Norris,,25
3006,Danny,Manning,,13
4197072,Marcus,Eriksson,F,1
46389635,Irv,Torgoff,,42
46389657,Grady,Lewis,,40
46400725,Dave,Fedor,,10
274,Kawhi,Leonard,F,13
46398672,Don,Ohl,,9
666729,Nassir,Little,F,25
666809,Jaylen,Nowell,G,18
46397127,Joel,Ingram,,14
416,Pascal,Siakam,F,28
17896059,Sandro,Mamukelashvili,F,27
556,Tim,Perry,,24
731,Tom,Gugliotta,,30
963,Lou,Roe,,9
1386,Jamison,Brewer,,12
1762,Javaris,Crittenton,,14
1815,Roko,Ukic,,28
1874,Kenny,Hasbrouck,,16
1987,Terrence,Jones,,11
2086,Jordan,Adams,,15
2113,Patrick,Christopher,,29
2199,Dakari,Johnson,,21
2565,Jeffrey,Crompton,,25
2634,Mitchell,Anderson,,23
2649,Dwight,Anderson,,8
2744,Ben,McDonald,,6
2870,Fred,Roberts,,17
43,Dragan,Bender,F,10
4196903,Chinemelu,Elonu,F,14
4196825,Paccelis,Morlende,G,21
666523,Jarrett,Culver,G,1
46390231,Gene,Vance,,37
46389689,Dick,Murphy,,2
46404324,Jim,Reid,,23
46405414,Mike,Price,,20
17895994,Xavier,Sneed,F,4
46399193,Ronald,Martin,,20
38017722,Tyrese,Martin,G,1
305,Doug,McDermott,F,27
1008,Cedric,Lewis,,30
1331,Sean,Colson,,1
1404,Ansu,Sesay,,21
1536,Nick,Collison,,21
1770,Demetris,Nichols,,6
1910,Craig,Brackins,,23
2275,Roger,Phegley,,30
2754,Keith,Smith,,17
2852,Reggie,Lewis,,2
418,Jonathon,Simmons,F,23
17553945,Damien,Jefferson,F,26
17895732,K.J.,Lawson,F,2
3547277,Grant,Riller,G,23
492,Ante,Zizic,C,6
46390237,Ray,Kuka,,20
46389632,Bob,Mullens,,41
46395577,Don,Anielak,,20
46400740,Jim,King,,14
285,Kevin,Love,F-C,16
46401252,John,Thompson,,2
666747,Caleb,Martin,F,16
3547247,Isaac,Okoro,F-G,6
290,Trey,Lyles,F,26
580,Otis,Smith,,22
672,Alexander,Volkov,,1
708,Donald,Royal,,27
710,Chris,Corchiani,,22
776,Tim,Kempton,,24
793,Jim,Jackson,,7
1081,Bruce,Bowen,,16
1399,Brian,Scalabrine,,3
1644,Melvin,Sanders,,27
1674,Cedric,Simmons,,19
1745,Yi,Jianlian,F,17
2079,KJ,McDaniels,,23
2152,Briante,Weber,G,15
3010,Rick,Calloway,,26
46389581,Tony,Jaros,,37
17895741,Jon Axel,Gudmundsson,G,24
46391400,Carl,Shaeffer,,49
46400200,Dave,DeBusschere,,9
46409575,Claude,Terry,,1
666743,Terance,Mann,G,13
414,Landry,Shamet,G,24
800,Keith,Tower,,22
810,Vin,Baker,,17
835,Lindsey,Hunter,,9
1230,Wayne,Turner,,2
1398,Norman,Richardson,,12
1571,Andre,Barrett,,11
2017,DeQuan,Jones,F,22
2097,Patric,Young,,19
2253,Chris,Ford,,2
2382,Phil,Ford,,26
2698,Charles,Jones,,24
438,Jared,Terrell,G,18
7,Rawle,Alkins,G,5
92,Troy,Caupain,G,25
293,J.P.,Macura,G,6
2151,Axel,Toupane,,17
17895902,Tyler,Hall,G,20
271,Courtney,Lee,G,7
4197389,Justinian,Jessup,G,10
484,D.J.,Wilson,F,28
11314392,Luca,Vildoza,G,17
46392450,Gene,Berce,,1
46409048,Bernie,Harris,,13
46399195,Bob,Wiesenhahn,,26
7155648,Anthony,Lamb,F,10
46397633,Connie,Dierking,,23
46403821,Bill,Dinwiddie,,26
17553995,Austin,Reaves,G,14
933,Darrell,Armstrong,,22
1052,Dontae',Jones,,20
1084,Kevin,Ollie,,7
1235,Corey,Maggette,,22
1697,Rodney,Carney,,23
1920,Patrick,Ewing,,19
2055,Hollis,Thompson,,23
2615,Edmund,Sherod,,3
2785,Chris,Welp,,23
2823,Bill,Jones,,3
4196833,Viktor,Sanikidze,F,27
262,Kyle,Korver,G-F,17
2133,Joe,Young,,30
666509,Chris,Clemons,G,1
46389605,Mel,Riebe,,39
17553998,D.J.,Stewart Jr.,G-F,27
46394533,Jim,Neal,,23
324,Malik,Monk,G,26
87,Jevon,Carter,G,17
74,Thomas,Bryant,C,8
46403309,Pat,Riley,,11
129,Gorgui,Dieng,C,27
506,Joe,Wolf,,8
636,Blair,Rasmussen,,8
1473,Jerome,Beasley,,16
2307,Jim,Paxson,,25
2383,Reggie,King,,26
2717,Lorenzo,Charles,,1
3051,Keith,Askins,,16
666930,Rayjon,Tucker,F,17
46389700,Virgil,Vaughn,,2
46391398,Cliff,Barker,,49
46404331,Mike,Riordan,,20
46404381,Bob,Allen,,10
46404352,Bob,Portman,,10
46405421,Cornell,Warner,,13
46399190,Ray,Scott,,9
46409562,Al,Fleming,,21
46393998,Don,Meineke,,9
9,Jarrett,Allen,C,6
46403284,Erwin,Mueller,,5
38017688,Keegan,Murray,F,26
502,Danny,Ainge,,25
648,Jimmy,Oliver,,6
765,Tracy,Murray,,25
1051,Jeff,McInnis,,8
1746,Nick,Young,,30
1783,Kyrylo,Fesenko,,29
1884,Damion,James,,3
1893,Xavier,Henry,,15
2074,Willie,Reed,,26
2271,Greg,Ballard,,30
2422,Del,Beshore,,5
2510,Louis,Orr,,12
2929,Horace,Grant,,5
2984,Sean,Elliott,,27
2162,Deyonta,Davis,,1
5471,Brandon,Sampson,,5
4197111,David,Michineau,G,13
17895908,Paul,White,F,29
46389598,Harold,Kottman,,2
46390236,Herm,Klotz,,45
212,Solomon,Hill,F,20
46389669,Ed,Melvin,,44
46389674,John,Abramovic,,44
46390803,Gene,James,,20
46404329,George,Carter,,9
46404346,Rick,Adelman,,11
46405422,Dick,Gibbs,,11
252,Frank,Kaminsky,F-C,11
70,Jaylen,Brown,G,2
666786,Ja,Morant,G,15
760,Harold,Miner,,16
1137,James,Cotton,,21
1308,Jake,Tsakalidis,,24
1392,Kirk,Haston,,4
1443,Mike,Batiste,,15
1858,Terrence,Williams,,3
2335,Dudley,Bradley,,12
2404,John,Roche,,8
2413,Larry,Kenon,,27
2415,Mike,Evans,,27
2421,Coby,Dietrick,,5
2476,Sam,Pellom,,1
2926,Cliff,Levingston,,5
3044,Leon,Wood,,26
4196945,Jon,Diebler,G,5
4196832,Albert,Miralles,C,5
46390256,Matthew,Hickey,,43
46389638,Freddie,Scolari,,42
46389671,Wyndol,Gray,,2
46389681,Noble,Jorgensen,,44
46390763,Ed,Mikan,,37
46391358,Fred,Schaus,,9
46392461,Ken,Murray,,9
46399194,Cleveland,Buckner,,20
46398676,Alvin,Attles,,10
404,Ricky,Rubio,G,6
201,Isaiah,Hartenstein,F-C,20
46397120,Jim,Krebs,,14
66,Dillon,Brooks,G-F,15
706,Luc,Longley,,18
771,Alonzo,Mourning,,4
797,Thomas,Jordan,,23
1362,Zeljko,Rebraca,,9
1410,Carlos,Boozer,,6
1948,Carldell,Johnson,,19
2112,Furkan,Aldemir,,23
2753,Walter,Berry,,25
2205,Jawun,Evans,,21
1573276,Levi,Randolph,G,6
17895729,James,Banks III,C,6
46390204,Wallace,Sydnor,,37
17895992,Rayshaun,Hammonds,F,28
46389697,Gene,Gillette,,42
46395597,Richie,Regan,,26
265,Kyle,Kuzma,F,30
46408535,Fred,Saunders,,24
709,Anthony,Bowie,,22
876,Askia,Jones,,18
896,Wesley,Person,,24
912,Sergei,Bazarevich,,1
1002,Darryl,Johnson,,6
1032,Loy,Vaught,F,13
1078,Joe,Stephens,,11
1218,Milt,Palacio,,15
1355,Speedy,Claxton,G,23
1543,Royal,Ivey,,1
2339,Tony,Zeno,,12
24338188,Cat,Barber,G,1
17895910,Kenny,Williams,G,4
441,Khyri,Thomas,G,11
1986689,Malik,Newman,G,6
46389640,Harold,Brown,,40
46391395,Marko,Todorovich,,1
46394523,Rollen,Hans,,45
206,Juancho,Hernangomez,F,28
46409567,Lou,Dampier,,27
46401247,Larry,Jones,,23
17896048,Cam,Thomas,G,3
997,Clint,McDaniel,,26
1096,Ron,Mercer,G,2
1299,Mike,Miller,,22
1544,Jackson,Vroman,,24
1630,Salim,Stoudamire,,1
1794,Blake,Ahearn,,16
1925,Greg,Stiemsma,,2
2236,Brian,Taylor,,13
2353,Kenny,Carr,,6
2445,Jim,Spanarkel,,23
2515,Tony,Fuller,,9
2690,Michael,Holton,,24
2809,Rolando,Ferreira,,25
3018,Kenny,Payne,,23
4196855,Edin,Bavcic,F,6
3546977,Greg,Whittington,F,8
17620634,Brandon,McCoy,,16
1567838,Paul,Watson,G,21
46391348,Bob,Harrison,,14
46400730,Gary,Hill,,10
46403282,Joe,Ellis,,10
46411587,Darrell,Elston,,12
553,Greg,Anderson,,17
784,Jon,Barry,,17
826,Jamal,Mashburn,,7
988,Larry,Sykes,,2
1123,Lawrence,Funderburke,,26
1155,Ricky,Davis,,4
1251,Wally,Szczerbiak,F,18
1270,Ira,Bowman,,23
1286,Joel,Przybilla,,17
1357,Loren,Woods,,18
1371,Ruben,Boumtje-Boumtje,,25
1813,Hamed,Haddadi,,15
2034,Dwight,Buycks,,28
2279,Darryl,Dawkins,,23
316,CJ,Miles,F-G,2
190,Daniel,Hamilton,G-F,8
35,Aron,Baynes,C-F,28
126,Marcus,Derrickson,F,18
4197105,Petr,Cornelie,F,8
3547304,Facundo,Campazzo,,7
46404366,Butch,Beard,,1
46400207,Bill,Bridges,,1
46400225,Hubie,White,,10
666703,John,Konchar,G-F,15
430,DJ,Stephens,G-F,15
858,Chris,King,,21
968,John,Amaechi,,6
1021,Reggie,Geary,,6
1134,Kiwane,Garris,,8
1239,Eddie,Robinson,,4
1561,Andres,Nocioni,F,5
1735,Lou,Amundson,,29
2087,Jarnell,Stokes,,15
2118,Joffrey,Lauvergne,,8
2155,John,Holland,,2
2227,Andrew,White III,,1
2482,Jackie,Robinson,,9
2658,John,Pinone,,1
2766,Harold,Pressley,,26
2773,Kevin,Henderson,,10
2978,Trent,Tucker,,20
3028,Kurt,Rambis,,24
461,Dwyane,Wade,G,16
415,Iman,Shumpert,G,3
666716,Dedric,Lawson,F,2
3547292,Jalen,Harris,G,28
442,Lance,Thomas,F,3
46390220,Lou,Spicer,,43
46389599,Ray,Wertis,,39
46390820,Price,Brookfield,,46
46395583,Al,Ferrari,,1
46396114,Richie,Guerin,,20
46409050,Charles,Kupec,,14
46404339,Mike,Lynn,,14
46410090,Tom,Barker,,1
666818,Chuma,Okeke,F,22
46411589,Norton,Barnhill,,21
384,Zhou,Qi,F-C,11
538,Mark,West,,24
544,Sarunas,Marciulionis,,10
558,Dave,Jamerson,,11
1022,Vitaly,Potapenko,,6
1101,Maurice,Taylor,,13
1136,Johnny,Taylor,,22
1190,Corey,Benjamin,,5
1388,Predrag,Drobnjak,,21
1602,Robert,Whaley,,29
1750,Juan,Carlos Navarro,,15
1784,Rodney,Stuckey,,9
2267,Rudy,White,,11
2574,Charles,Bradley,,2
2644,Linton,Townes,,25
2971,Quintin,Dailey,,21
17895956,Tyrique,Jones,F-C,24
17895726,Jordan,Goodwin,G,30
4197075,Daniel,Diez,F,25
17896098,Zaccheus,Darko-Kelly,G-F,28
46389650,Marty,Passaglia,,42
46391408,Don,Otten,,42
46395064,Dick,Rosenthal,,9
46404344,John,Trapp,,11
46408525,Bobby,Wilson,,5
303,CJ,McCollum,G,19
38017687,Johnny,Davis,G,30
38017726,Dereon,Seabron,G,19
514,Jay,Humphries,,17
545,Grant,Long,,16
669,John,Bagley,,2
1036,Ray,Allen,G,17
1043,Kobe,Bryant,,14
1048,Shandon,Anderson,,29
1322,Dalibor,Bagaric,,5
1336,Eddie,Gill,,3
1358,Eddie,Griffin,,11
1369,Bobby,Simmons,,30
2573,Ray,Tolbert,,3
2728,Mike,Phelps,,21
2885,Kenny,Williams,,12
2966,Dana,Barros,,21
3027,Drazen,Petrovic,,25
3041,Ledell,Eackles,,30
17553947,Derrick,Alston,F,10
17895903,Brandon,Randolph,G-F,17
4197033,Louis,Labeyrie,F-C,20
395,Glenn,Robinson III,G-F,26
666474,Charles,Brown,G,23
19465583,Jaime,Echenique,,30
46393470,Don,Barksdale,,45
46395054,Bobby,Watson,,1
46394534,Irv,Bemoras,,1
46399704,Ed,Burton,,20
46404357,Dick,Cunningham,,17
46405389,Dean,Meminger,,20
45658838,Lester,Quinones,G,10
666940,Dean,Wade,F,6
944,Eric,Snow,,21
1112,Jacque,Vaughn,,29
1163,Jerome,James,,26
1165,Gerard,King,,27
1210,Bruno,Sundov,,7
1497,Steve,Blake,,30
1559,Emeka,Okafor,F,4
2077,Kostas,Papanikolaou,,11
2193,Jalen,Jones,,19
2408,Billy,Paultz,,27
2920,Ralph,Sampson,,26
666529,Jon,Davis,G,22
17895798,Jared,Brownridge,G,18
666783,Adam,Mokoka,G,5
46389683,Leon,Brown,,39
46394516,Claude,Overton,,10
46394539,Don,Sunderlage,,1
268,Zach,LaVine,G,5
46399200,Stacey,Arceneaux,,1
19,Ryan,Arcidiacono,G,25
38017704,Patrick,Baldwin Jr.,F,10
779,Gary,Plummer,,8
923,James,Blackwell,,4
985,Log,Vander Velden,,13
1224,Anthony,Carter,,16
1304,Jason,Collier,,11
1501,Richie,Frahm,,21
1818,Marreese,Speights,,23
2260,Rick,Robey,,2
2357,Alvan,Adams,,24
2590,Jim,Smith,,13
2651,Charlie,Pittman,,24
2714,Kent,Edelin,,12
2922,Steve,Colter,,26
148,Jacob,Evans,G,18
17895796,Vitto,Brown,F,24
479,Johnathan,Williams,F,26
2080,JaKarr,Sampson,,12
46389642,Stan,Miasek,,40
46390783,Jack,Dwan,,14
46393490,John,Rennicke,,1
46405424,Rex,Morgan,,2
46403279,Jack,Marin,,30
543,Jerome,Lane,,8
549,Doc,Rivers,,1
644,Larry,Krystkowiak,,17
757,Hubert,Davis,,20
769,Randy,Woods,,13
842,Ervin,Johnson,,21
1297,Quentin,Richardson,,13
1341,Vladimir,Radmanovic,,21
1588,Maurice,Baker,,13
1689,Brandon,Roy,G,25
2028,Chris,Wright,,7
2033,Phil,Pressey,,2
2486,Marvin,Barnes,,13
2735,Fred,Cofield,,20
2876,Brad,Davis,,7
666838,Josh,Perkins,F,4
3547266,Elijah,Hughes,G,25
17895725,Jaime,Echenique,C,30
4196824,Sani,Becirovic,G,8
17895716,Arnas,Velicka,G,2
17896068,Juhann,Begarin,G,2
17896029,Sharife,Cooper,G,1
46389631,John,Mahnken,,42
46390787,Gale,Bishop,,10
188,Jeff,Green,F,8
46401253,George,Wilson,,26
46405956,Charlie,Davis,,6
807,Acie,Earl,,2
847,Chris,Webber,,10
849,Richard,Petruska,,11
1015,Walter,McCarty,,20
1065,Martin,Muursepp,,16
1636,Kevin,Burleson,,4
1683,Renaldo,Balkman,,20
1747,Dominic,McGuire,,30
2128,Lamar,Patterson,,1
2146,Keith,Appling,,22
2243,World,Free,,13
2561,Mel,Bennett,,29
2907,Gary,Grant,,13
280,Shaun,Livingston,G,10
449,Allonzo,Trier,G,20
17896011,Nate,Renfro,F,27
46389606,George,Nostrand,,39
17553997,Marcus,Garrett,G,16
46389637,Ralph,Siewert,,41
46393481,Jack,Kiley,,9
46392444,John,Pritchard,,48
46396105,Dave,Piontek,,26
46399178,Bob,Sims,,1
46399181,York,Larese,,10
46405392,Ron,Knight,,25
60,Tony,Bradley,C,5
46404343,Connie,Hawkins,,24
666698,Louis,King,F,23
46402260,Dick,Van,,20
46404879,Herm,Gilliam,,26
46403297,Hank,Finkel,,14
17896022,Brandon,Boston Jr.,G,13
524,Anthony,Cook,,8
633,David,Wood,,11
777,Stan,Kimbrough,,26
819,Warren,Kidd,,23
1027,Stephon,Marbury,G,18
1062,Evric,Gray,,3
1414,Kareem,Rush,,14
1453,Adam,Harrington,,7
1616,Sarunas,Jasikevicius,,12
1775,Spencer,Hawes,,26
1860,Brandon,Jennings,G,17
2629,Bryan,Warrick,,30
2669,John,Garris,,6
2853,Ed,Pinckney,,2
332,Timofey,Mozgov,C,22
2223,Ben,Moore,,15
17895719,Sterling,Manley,F-C,5
46391382,Frank,Brian,,47
467,John,Wall,G,11
46394521,Walt,Davis,,10
46395585,Ken,Sears,,20
46403825,Plummer,Lott,,21
236,Reggie,Jackson,G,8
46398671,Joe,Roberts,,23
46409589,Mike,Flynn,,12
666511,Amir,Coffey,G,13
17895968,Daishen,Nix,F,11
666489,Vlatko,Cancar,F,8
46403817,Jim,Davis,,1
38017683,Paolo,Banchero,F,22
14,Ike,Anigbogu,C,12
510,Larry,Nance,,6
519,Adrian,Caldwell,,11
822,Tito,Horford,,30
856,Stanley,Jackson,,18
859,Doug,Edwards,,1
1035,Ray,Owes,,10
1436,Dan,Gadzuric,C,17
1566,Pape,Sow,,28
1573,Donta,Smith,,1
1810,Mike,Taylor,,13
2451,Foots,Walker,,6
2527,Lowes,Moore,,3
2608,Kenny,Dennard,,26
2631,Bill,Garnett,,7
2963,Maurice,Cheeks,,20
17895734,Spencer,Littleson,G,9
17895758,Kyle,Fogg,G,29
46395591,Dick,Hemric,,2
328,Marcus,Morris,F,13
46401266,Joe,Caldwell,,9
666656,De'Andre,Hunter,F,1
46397631,Hub,Reed,,1
110,Torrey,Craig,F,24
579,Kevin,Willis,,1
1016,Marcus,Camby,,28
1424,Qyntel,Woods,,25
1549,Rafael,Araujo,,28
1580,Ibrahim,Kutluay,,21
1581,Ha,Ha,,25
1601,Deron,Williams,,29
1940,Vernon,Macklin,,9
2472,Mitch,Kupchak,,30
2794,Rickie,Winslow,,17
2813,Ben,Gillery,,26
2837,Steve,Bucknall,,14
59,Avery,Bradley,G,14
666543,Sekou,Doumbouya,F,14
46389625,Kenny,Sailors,,39
46390198,Armand,Cure,,43
46390795,Harry,Gallatin,,20
46405456,Mike,Silliman,,13
46409587,Jim,Eakins,,17
46392972,Ed,Gayda,,1
46403285,Jim,Barnett,,2
334,Dejounte,Murray,G,1
562,Rod,Higgins,,10
939,Junior,Burrough,,2
1056,James,Scott,,16
1060,Chris,Robinson,,15
1124,Chris,Anstey,,7
1266,Evan,Eschmeyer,,3
1421,Chris,Jefferies,,28
1678,Craig,Smith,,18
1708,Shannon,Brown,,6
1834,Joe,Crawford,,20
2172,Kay,Felder,,6
2548,Tony,Jackson,,14
2636,Dave,Batton,,30
2638,Walker,Russell,,9
2798,Scott,Roth,,29
2923,Wayman,Tisdale,,26
3016,Byron,Dinkins,,27
2226,Erik,McCree,,25
369,Elfrid,Payton,G,24
46405376,George,Reynolds,,9
46404330,Eldo,Garrett,,14
46405449,Kenny,McIntosh,,5
46401257,Mel,Counts,,2
46394006,Bob,Lochmueller,,23
46409584,Marv,Roberts,,14
3547289,Skylar,Mays,G,25
46403319,Bill,Turner,,10
38017695,Tari,Eason,F,11
681,Eric,Murdock,,29
774,Doug,Overton,,30
1503,Kirk,Penney,,16
1592,Fabricio,Oberto,,27
1607,Hakim,Warrick,,15
1627,Charlie,Villanueva,,28
1709,Dee,Brown,,29
1932,Andrew,Goudelock,,14
364,Chandler,Parsons,F,1
4196904,Henk,Norel,F,18
17895876,Kaleb,Wesson,F,13
220,Dwight,Howard,C,14
17895748,Jalen,Tate,G,11
5,DeVaughn,Akoon-Purcell,G-F,1
46391435,Walt,Lautenbach,,51
46392439,Dale,Hamilton,,48
46393478,Al,McGuire,,20
46396104,Bill,Thieben,,9
46405391,John,Vallely,,11
46405420,Don,Adams,,1
337,Mike,Muscala,F-C,2
46408004,Harold,Fox,,13
37,Bradley,Beal,G,30
18677986,Trey,Murphy III,F,19
413,Collin,Sexton,G,29
46412086,Tommy,Green,,29
46412087,John,Rudd,,20
570,Kenny,Battle,,24
647,Elliot,Perry,,13
931,Mark,Strickland,,12
1402,Mengke,Bateer,,8
1617,Danny,Granger,,12
1622,Nate,Robinson,,20
1711,Bobby,Jones,,23
2442,Tim,Bassett,,3
2454,John,Kuester,,12
2547,Ron,Davis,,13
2812,Sylvester,Gray,,16
4196907,Latavious,Williams,F,19
666846,Vincent,Poirier,C,20
46389687,John,Mills,,44
159,Bryn,Forbes,G,18
46391420,Marshall,Hawkins,,49
46395068,Tom,Marshall,,26
46395070,Carl,McNulty,,1
46406996,Travis,Grant,,14
46413081,Otis,Howard,,9
46405439,Willie,Williams,,26
46404365,Steve,Kuberski,,2
46405441,Bob,Christian,,1
46400209,John,Rudometkin,,20
376,Otto,Porter Jr.,F,28
46398670,Oscar,Robertson,,26
46394004,Bob,Priddy,,45
17895854,Charles,Bassey,G,27
46397129,Jim,Walsh,,10
160,Evan,Fournier,G-F,20
38017729,David,Roddy,F,15
529,Mark,Price,,6
1309,Marc,Jackson,,10
1752,Darryl,Watkins,,26
1757,Arron,Afflalo,G,9
2052,Robbie,Hummel,,18
2545,Andrew,Toney,,23
2659,Darren,Daye,,30
2901,Mookie,Blaylock,,3
2924,B.J.,Armstrong,,5
2944,Rickey,Green,,23
666488,Perrion,Callandret,G,5
666580,JaKeenan,Gant,F,12
